Document_name 	 Actual Class 	 Predicted Class
53368	alt.atheism	talk.religion.misc
53369	alt.atheism	alt.atheism
53364	alt.atheism	alt.atheism
10171	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
53360	alt.atheism	talk.religion.misc
10175	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10176	comp.os.ms-windows.misc	comp.graphics
53363	alt.atheism	alt.atheism
21713	soc.religion.christian	soc.religion.christian
21715	soc.religion.christian	soc.religion.christian
21718	soc.religion.christian	soc.religion.christian
21719	soc.religion.christian	soc.religion.christian
84001	talk.religion.misc	talk.politics.misc
84005	talk.religion.misc	talk.religion.misc
84004	talk.religion.misc	talk.religion.misc
84006	talk.religion.misc	talk.religion.misc
84009	talk.religion.misc	talk.politics.misc
84008	talk.religion.misc	talk.religion.misc
39738	comp.graphics	comp.graphics
102986	rec.autos	rec.autos
102985	rec.autos	rec.autos
179048	talk.politics.misc	talk.religion.misc
102980	rec.autos	rec.autos
102981	rec.autos	rec.autos
179045	talk.politics.misc	talk.politics.guns
179044	talk.politics.misc	talk.politics.misc
179047	talk.politics.misc	talk.religion.misc
179046	talk.politics.misc	talk.politics.misc
179041	talk.politics.misc	talk.politics.misc
179042	talk.politics.misc	talk.politics.misc
178640	talk.politics.misc	talk.politics.misc
178641	talk.politics.misc	talk.politics.misc
178390	talk.politics.misc	talk.politics.misc
178397	talk.politics.misc	talk.politics.misc
178395	talk.politics.misc	talk.politics.misc
20507	soc.religion.christian	soc.religion.christian
76654	misc.forsale	misc.forsale
104929	rec.sport.baseball	rec.sport.baseball
54320	sci.electronics	sci.electronics
104924	rec.motorcycles	rec.motorcycles
104925	rec.motorcycles	rec.autos
104922	rec.motorcycles	rec.motorcycles
54324	sci.electronics	sci.electronics
104920	rec.motorcycles	rec.motorcycles
54326	sci.electronics	sci.electronics
38769	comp.graphics	comp.graphics
38768	comp.graphics	comp.windows.x
38763	comp.graphics	comp.graphics
38761	comp.graphics	comp.graphics
38760	comp.graphics	comp.graphics
38767	comp.graphics	comp.windows.x
38766	comp.graphics	comp.graphics
74738	misc.forsale	comp.sys.ibm.pc.hardware
74739	misc.forsale	misc.forsale
103165	rec.autos	rec.autos
103164	rec.autos	rec.autos
103161	rec.autos	rec.autos
103160	rec.autos	rec.autos
103169	rec.autos	rec.autos
102656	rec.sport.baseball	rec.sport.baseball
83718	talk.religion.misc	talk.politics.misc
83715	talk.religion.misc	talk.politics.guns
83716	talk.religion.misc	talk.politics.misc
83717	talk.religion.misc	talk.politics.guns
83713	talk.religion.misc	talk.religion.misc
66423	comp.windows.x	comp.windows.x
66422	comp.windows.x	comp.windows.x
66420	comp.windows.x	comp.windows.x
66427	comp.windows.x	comp.windows.x
66426	comp.windows.x	comp.windows.x
66424	comp.windows.x	comp.windows.x
103293	rec.autos	rec.autos
103292	rec.autos	rec.autos
103294	rec.autos	rec.autos
103297	rec.autos	rec.autos
103296	rec.autos	rec.autos
59379	sci.med	sci.med
59378	sci.med	sci.med
59371	sci.med	sci.med
59373	sci.med	sci.med
59372	sci.med	sci.med
59375	sci.med	sci.med
59374	sci.med	sci.med
39498	comp.graphics	sci.crypt
39499	comp.graphics	comp.graphics
39497	comp.graphics	comp.graphics
39495	comp.graphics	comp.graphics
55490	talk.politics.guns	talk.politics.guns
10095	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
101567	rec.autos	rec.autos
101566	rec.autos	rec.autos
50517	comp.sys.mac.hardware	sci.crypt
50514	comp.sys.mac.hardware	comp.sys.mac.hardware
50515	comp.sys.mac.hardware	comp.sys.mac.hardware
50512	comp.sys.mac.hardware	comp.sys.mac.hardware
50513	comp.sys.mac.hardware	comp.sys.mac.hardware
50510	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
50511	comp.sys.mac.hardware	comp.sys.mac.hardware
51939	comp.sys.mac.hardware	comp.sys.mac.hardware
51938	comp.sys.mac.hardware	comp.sys.mac.hardware
51933	comp.sys.mac.hardware	comp.sys.mac.hardware
51932	comp.sys.mac.hardware	comp.sys.mac.hardware
55277	talk.politics.guns	talk.politics.misc
51937	comp.sys.mac.hardware	comp.sys.mac.hardware
51935	comp.sys.mac.hardware	comp.sys.mac.hardware
51934	comp.sys.mac.hardware	comp.sys.mac.hardware
60861	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60860	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60863	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
64831	comp.windows.x	comp.windows.x
60865	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60864	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60866	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60869	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
10729	comp.os.ms-windows.misc	comp.graphics
38966	comp.graphics	sci.space
38960	comp.graphics	comp.sys.ibm.pc.hardware
38962	comp.graphics	comp.graphics
102591	rec.sport.baseball	rec.sport.baseball
10056	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
103354	rec.autos	rec.autos
10727	comp.os.ms-windows.misc	talk.politics.misc
102595	rec.sport.baseball	rec.sport.baseball
102597	rec.sport.baseball	rec.sport.baseball
102596	rec.sport.baseball	rec.sport.baseball
10195	comp.os.ms-windows.misc	comp.windows.x
60754	comp.sys.ibm.pc.hardware	comp.graphics
52770	sci.electronics	comp.sys.ibm.pc.hardware
20675	soc.religion.christian	soc.religion.christian
52772	sci.electronics	sci.space
20677	soc.religion.christian	soc.religion.christian
20670	soc.religion.christian	soc.religion.christian
52775	sci.electronics	sci.electronics
62426	sci.space	sci.space
62425	sci.space	sci.space
20679	soc.religion.christian	soc.religion.christian
62420	sci.space	sci.space
20766	soc.religion.christian	soc.religion.christian
60689	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
60688	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
20767	soc.religion.christian	soc.religion.christian
60684	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60687	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60686	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
20764	soc.religion.christian	soc.religion.christian
20765	soc.religion.christian	soc.religion.christian
83995	talk.religion.misc	talk.religion.misc
20760	soc.religion.christian	soc.religion.christian
60758	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
51904	comp.sys.mac.hardware	comp.sys.mac.hardware
54848	talk.politics.guns	talk.politics.guns
20904	soc.religion.christian	soc.religion.christian
55268	talk.politics.guns	talk.politics.guns
20900	soc.religion.christian	soc.religion.christian
54849	talk.politics.guns	talk.politics.guns
83941	talk.religion.misc	talk.religion.misc
75385	talk.politics.mideast	talk.politics.mideast
83945	talk.religion.misc	alt.atheism
83944	talk.religion.misc	talk.religion.misc
53792	rec.sport.hockey	rec.sport.hockey
83949	talk.religion.misc	alt.atheism
75382	talk.politics.mideast	talk.politics.mideast
53799	rec.sport.hockey	rec.sport.hockey
53798	rec.sport.hockey	rec.sport.hockey
53396	alt.atheism	alt.atheism
54513	rec.sport.hockey	rec.sport.hockey
58814	sci.med	sci.med
54517	rec.sport.hockey	talk.politics.misc
54514	rec.sport.hockey	rec.sport.hockey
54515	rec.sport.hockey	rec.sport.hockey
54518	rec.sport.hockey	soc.religion.christian
59143	sci.med	sci.med
59146	sci.med	sci.med
15629	sci.crypt	sci.crypt
15628	sci.crypt	sci.crypt
15627	sci.crypt	sci.crypt
15626	sci.crypt	sci.crypt
15625	sci.crypt	sci.crypt
15623	sci.crypt	sci.crypt
15622	sci.crypt	sci.crypt
15621	sci.crypt	sci.crypt
54845	talk.politics.guns	talk.politics.guns
53421	alt.atheism	alt.atheism
53420	alt.atheism	alt.atheism
53426	alt.atheism	alt.atheism
53424	alt.atheism	alt.atheism
53428	alt.atheism	alt.atheism
21504	soc.religion.christian	soc.religion.christian
21506	soc.religion.christian	soc.religion.christian
21503	soc.religion.christian	soc.religion.christian
21508	soc.religion.christian	soc.religion.christian
176889	talk.politics.misc	talk.politics.misc
176881	talk.politics.misc	talk.religion.misc
176883	talk.politics.misc	talk.politics.misc
176885	talk.politics.misc	talk.politics.misc
176886	talk.politics.misc	talk.politics.guns
15958	sci.crypt	sci.crypt
15489	sci.crypt	sci.crypt
15483	sci.crypt	sci.crypt
15481	sci.crypt	sci.crypt
15480	sci.crypt	sci.crypt
15487	sci.crypt	sci.crypt
15954	sci.crypt	sci.crypt
15485	sci.crypt	sci.crypt
58764	sci.med	sci.med
58766	sci.med	sci.med
58761	sci.med	rec.sport.baseball
58762	sci.med	sci.med
76354	misc.forsale	misc.forsale
76356	misc.forsale	misc.forsale
68260	comp.windows.x	comp.windows.x
76350	misc.forsale	misc.forsale
76351	misc.forsale	comp.sys.mac.hardware
76352	misc.forsale	misc.forsale
76353	talk.politics.mideast	talk.politics.mideast
67433	comp.windows.x	comp.windows.x
67432	comp.windows.x	comp.windows.x
77333	talk.politics.mideast	talk.politics.mideast
67430	comp.windows.x	comp.windows.x
77335	talk.politics.mideast	talk.politics.mideast
67436	comp.windows.x	comp.windows.x
77337	talk.politics.mideast	talk.politics.mideast
77336	talk.politics.mideast	talk.politics.mideast
77339	talk.politics.mideast	talk.politics.mideast
67439	comp.windows.x	comp.windows.x
76530	talk.politics.mideast	talk.politics.mideast
76531	talk.politics.mideast	talk.politics.misc
76532	talk.politics.mideast	talk.politics.mideast
103529	rec.autos	rec.autos
76538	misc.forsale	misc.forsale
76539	talk.politics.mideast	talk.politics.mideast
55061	talk.politics.guns	talk.politics.guns
55060	talk.politics.guns	talk.politics.guns
55063	talk.politics.guns	talk.politics.guns
55062	talk.politics.guns	talk.politics.guns
55064	talk.politics.guns	talk.politics.guns
55069	talk.politics.guns	talk.politics.guns
103338	rec.autos	rec.autos
103339	rec.autos	rec.autos
61308	sci.space	sci.space
61305	sci.space	sci.space
103336	rec.autos	rec.autos
61302	sci.space	sci.space
60308	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60309	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60301	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
60303	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
101661	rec.autos	rec.autos
101666	rec.autos	rec.autos
101667	rec.autos	rec.motorcycles
101669	rec.autos	rec.autos
76826	misc.forsale	misc.forsale
76824	misc.forsale	misc.forsale
76823	misc.forsale	misc.forsale
76820	misc.forsale	misc.forsale
76828	misc.forsale	misc.forsale
76829	misc.forsale	misc.forsale
21582	soc.religion.christian	soc.religion.christian
38525	comp.graphics	comp.graphics
38526	comp.graphics	comp.graphics
68159	comp.windows.x	comp.windows.x
10820	comp.os.ms-windows.misc	comp.os.ms-windows.misc
52217	comp.sys.mac.hardware	comp.sys.mac.hardware
52216	comp.sys.mac.hardware	comp.graphics
52212	comp.sys.mac.hardware	comp.sys.mac.hardware
10828	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10829	comp.os.ms-windows.misc	comp.os.ms-windows.misc
104567	rec.motorcycles	rec.motorcycles
104565	rec.motorcycles	rec.motorcycles
104563	rec.motorcycles	rec.motorcycles
104561	rec.motorcycles	rec.motorcycles
53167	alt.atheism	alt.atheism
53165	alt.atheism	alt.atheism
53162	alt.atheism	alt.atheism
104568	rec.motorcycles	rec.motorcycles
77277	talk.politics.mideast	sci.crypt
53308	alt.atheism	alt.atheism
53301	alt.atheism	alt.atheism
53307	alt.atheism	alt.atheism
84025	talk.religion.misc	talk.religion.misc
84024	talk.religion.misc	talk.religion.misc
84023	talk.religion.misc	talk.religion.misc
84022	talk.religion.misc	talk.religion.misc
51295	alt.atheism	alt.atheism
15731	sci.crypt	sci.crypt
58789	sci.med	sci.med
68014	comp.windows.x	comp.windows.x
68017	comp.windows.x	comp.windows.x
68011	comp.windows.x	comp.windows.x
68012	comp.windows.x	comp.windows.x
58152	sci.med	sci.med
68019	comp.windows.x	comp.windows.x
58151	sci.med	sci.med
84289	talk.religion.misc	alt.atheism
84288	talk.religion.misc	talk.religion.misc
179060	talk.politics.misc	talk.politics.misc
84283	talk.religion.misc	talk.politics.guns
84280	talk.religion.misc	alt.atheism
84287	talk.religion.misc	talk.religion.misc
84286	talk.religion.misc	soc.religion.christian
84285	talk.religion.misc	talk.religion.misc
54307	rec.sport.hockey	rec.sport.hockey
54304	talk.politics.guns	talk.politics.guns
54303	rec.sport.hockey	rec.sport.hockey
54650	talk.politics.guns	talk.politics.guns
54300	rec.sport.hockey	rec.sport.hockey
176948	talk.politics.misc	talk.politics.misc
54309	rec.sport.hockey	rec.sport.hockey
38701	comp.graphics	sci.space
104909	rec.sport.baseball	rec.sport.baseball
38702	comp.graphics	comp.graphics
38705	comp.graphics	comp.graphics
38706	comp.graphics	comp.graphics
104900	rec.motorcycles	rec.motorcycles
104901	rec.sport.baseball	rec.sport.baseball
104902	rec.sport.baseball	rec.sport.baseball
104905	rec.sport.baseball	rec.sport.baseball
104906	rec.sport.baseball	rec.sport.baseball
58786	sci.med	sci.med
59241	sci.med	sci.med
83888	talk.religion.misc	alt.atheism
83558	talk.religion.misc	talk.religion.misc
59240	sci.med	sci.med
83556	talk.religion.misc	talk.religion.misc
83557	talk.religion.misc	alt.atheism
83886	talk.religion.misc	alt.atheism
83880	talk.religion.misc	talk.religion.misc
83881	talk.religion.misc	talk.religion.misc
83882	talk.religion.misc	talk.religion.misc
83883	talk.religion.misc	alt.atheism
58785	sci.med	sci.med
103101	rec.autos	rec.autos
103100	rec.autos	rec.autos
103103	rec.autos	rec.autos
103107	rec.autos	rec.autos
103109	rec.autos	rec.autos
103108	rec.autos	rec.autos
103493	rec.autos	sci.crypt
178623	talk.politics.misc	talk.politics.misc
178620	talk.politics.misc	talk.politics.misc
83779	talk.religion.misc	talk.religion.misc
178626	talk.politics.misc	talk.politics.misc
83770	talk.religion.misc	talk.politics.misc
83771	talk.religion.misc	talk.religion.misc
83777	talk.religion.misc	talk.religion.misc
83775	talk.religion.misc	talk.politics.guns
103495	rec.autos	rec.autos
15546	sci.crypt	sci.crypt
59427	sci.med	sci.med
15545	sci.crypt	rec.sport.hockey
59353	sci.med	sci.med
15540	sci.crypt	sci.crypt
15541	sci.crypt	sci.crypt
59428	sci.med	sci.med
59359	sci.med	sci.med
15549	sci.crypt	sci.crypt
77816	talk.politics.mideast	talk.politics.mideast
77810	talk.politics.mideast	talk.politics.mideast
77811	talk.politics.mideast	talk.politics.mideast
77812	talk.politics.mideast	talk.politics.mideast
76605	misc.forsale	misc.forsale
77818	talk.politics.mideast	talk.politics.mideast
103653	rec.autos	rec.autos
50534	comp.sys.mac.hardware	comp.sys.mac.hardware
50536	comp.sys.mac.hardware	comp.sys.mac.hardware
9818	comp.os.ms-windows.misc	comp.graphics
50531	comp.sys.mac.hardware	comp.sys.mac.hardware
50532	comp.sys.mac.hardware	comp.sys.mac.hardware
102734	rec.autos	rec.autos
9814	comp.os.ms-windows.misc	comp.os.ms-windows.misc
9815	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
50538	comp.sys.mac.hardware	comp.sys.mac.hardware
9811	comp.os.ms-windows.misc	comp.graphics
9812	comp.os.ms-windows.misc	comp.graphics
66441	comp.windows.x	comp.windows.x
66440	comp.windows.x	comp.windows.x
66443	comp.windows.x	comp.graphics
66442	comp.windows.x	comp.windows.x
66444	comp.windows.x	comp.windows.x
66446	comp.windows.x	comp.sys.ibm.pc.hardware
66449	comp.windows.x	rec.autos
61466	sci.space	sci.space
61464	sci.space	sci.space
61462	sci.space	sci.space
61463	sci.space	sci.space
61461	sci.space	sci.space
102732	rec.autos	rec.autos
61468	sci.space	sci.space
61469	sci.space	sci.space
54617	talk.politics.guns	talk.politics.guns
60848	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60847	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60846	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60843	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60842	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60840	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
59450	sci.med	sci.med
75414	talk.politics.mideast	talk.politics.mideast
75418	talk.politics.mideast	talk.politics.mideast
75419	talk.politics.mideast	talk.politics.mideast
59904	sci.space	sci.space
38949	comp.graphics	comp.graphics
59905	sci.space	sci.space
38943	comp.graphics	comp.graphics
38947	comp.graphics	comp.graphics
38946	comp.graphics	comp.graphics
38944	comp.graphics	comp.graphics
51774	comp.sys.mac.hardware	comp.sys.mac.hardware
51953	comp.sys.mac.hardware	comp.sys.mac.hardware
51776	comp.sys.mac.hardware	comp.sys.mac.hardware
51771	comp.sys.mac.hardware	comp.sys.mac.hardware
104358	rec.motorcycles	rec.motorcycles
51956	comp.sys.mac.hardware	comp.sys.mac.hardware
51959	comp.sys.mac.hardware	comp.sys.mac.hardware
51958	comp.sys.mac.hardware	comp.sys.mac.hardware
104357	rec.motorcycles	soc.religion.christian
104353	rec.motorcycles	rec.autos
38491	comp.graphics	comp.graphics
39070	comp.graphics	comp.graphics
105088	rec.sport.baseball	rec.sport.baseball
105089	rec.sport.baseball	rec.sport.baseball
38495	comp.graphics	comp.graphics
38494	comp.graphics	comp.graphics
38496	comp.graphics	comp.graphics
105082	rec.sport.baseball	rec.sport.baseball
105083	rec.sport.baseball	rec.sport.baseball
105080	rec.sport.baseball	rec.sport.baseball
105081	rec.sport.baseball	rec.sport.baseball
105086	rec.sport.baseball	rec.sport.baseball
105084	rec.sport.baseball	rec.sport.baseball
105085	rec.sport.baseball	rec.sport.baseball
53253	alt.atheism	alt.atheism
60515	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60517	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
76425	misc.forsale	misc.forsale
60512	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
104686	rec.motorcycles	rec.motorcycles
104684	rec.motorcycles	rec.motorcycles
104683	rec.motorcycles	rec.motorcycles
39076	comp.graphics	sci.space
104680	rec.motorcycles	rec.motorcycles
20612	soc.religion.christian	soc.religion.christian
10178	comp.os.ms-windows.misc	comp.graphics
20617	soc.religion.christian	soc.religion.christian
20614	soc.religion.christian	soc.religion.christian
10179	comp.os.ms-windows.misc	comp.os.ms-windows.misc
20618	soc.religion.christian	soc.religion.christian
52795	sci.electronics	sci.electronics
58828	comp.sys.ibm.pc.hardware	comp.windows.x
52790	sci.electronics	sci.electronics
52791	sci.electronics	comp.sys.ibm.pc.hardware
102681	rec.sport.baseball	rec.sport.baseball
102680	rec.sport.baseball	rec.sport.baseball
52764	sci.electronics	sci.electronics
102687	rec.sport.baseball	rec.sport.baseball
102689	rec.sport.baseball	rec.sport.baseball
9605	comp.os.ms-windows.misc	comp.os.ms-windows.misc
103264	rec.autos	rec.autos
20713	soc.religion.christian	soc.religion.christian
53365	alt.atheism	alt.atheism
20929	soc.religion.christian	soc.religion.christian
20926	soc.religion.christian	soc.religion.christian
20920	soc.religion.christian	soc.religion.christian
20922	soc.religion.christian	soc.religion.christian
53361	alt.atheism	alt.atheism
10782	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
10781	comp.os.ms-windows.misc	comp.graphics
10780	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10039	comp.os.ms-windows.misc	comp.graphics
10038	comp.os.ms-windows.misc	comp.graphics
83968	talk.religion.misc	talk.religion.misc
10035	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
83966	talk.religion.misc	alt.atheism
10037	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
83964	talk.religion.misc	talk.religion.misc
10031	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10032	comp.os.ms-windows.misc	comp.graphics
21694	soc.religion.christian	soc.religion.christian
21697	soc.religion.christian	soc.religion.christian
21693	soc.religion.christian	soc.religion.christian
21699	soc.religion.christian	soc.religion.christian
21698	soc.religion.christian	soc.religion.christian
